,sp_id,latitude,longitude
121,504996905,30.497464299999997,-84.251317
122,504993929,30.4780543,-84.234157
123,505002319,30.486244300000003,-84.288007
124,504993010,30.470294300000003,-84.223277
125,505085028,30.587804300000002,-84.57601690000001
126,505004023,30.443514299999997,-84.311607
127,504989547,30.492485300000002,-84.11369300000001
128,505087830,30.558634299999998,-84.27561700000001
129,504995252,30.4741743,-84.23910699999999
130,504997134,30.504444300000003,-84.25796700000001
131,505087992,30.525784299999998,-84.278727
132,505002580,30.4603743,-84.298567
133,505002863,30.4367543,-84.294797
134,505091816,30.543364299999997,-84.139847
135,505001567,30.4356943,-84.28912700000001
136,505051434,30.426764399999996,-87.2408311
137,505003078,30.3684543,-84.29775699999999
138,505089615,30.5229043,-84.226547
139,505007676,30.294044300000003,-84.377637
140,504997371,30.441626300000003,-84.261689
141,505001507,30.059644399999996,-84.293977
142,505000236,30.4748243,-84.28012700000001
143,505091718,30.5443843,-84.198357
144,505085074,30.581914299999998,-84.5847469
145,517129049,38.76196229999999,-77.5095386
146,504994325,30.383574300000003,-84.23275699999999
147,500561075,33.5094257,-86.7986751
148,505002646,30.477424300000003,-84.295907
149,505000691,30.4401643,-84.285977
150,505087061,30.528264299999996,-84.368717
151,505003845,30.491294300000003,-84.31236700000001
152,505003871,30.4886143,-84.317807
153,505088147,30.587140299999998,-84.25238
154,505001916,30.4573843,-84.289547
155,505003702,30.4638143,-84.31660699999999
156,505009124,30.442194300000004,-84.4519769
157,505089091,30.5175243,-84.262547
158,505000026,30.457594300000004,-84.278357
159,505001057,30.4657243,-84.28246700000001
160,504996632,30.4469543,-84.255677
161,504995050,30.4790043,-84.24216700000001
162,505090785,30.536844300000002,-84.216027
163,504998100,30.4763043,-84.260537
164,504996661,30.447444300000004,-84.257737
165,505088676,30.621314299999998,-84.24131700000001
166,504991840,30.5002543,-84.20451700000001
167,505006239,30.439904300000002,-84.339197
168,505002406,30.3234923,-84.299406
169,504996799,30.4420743,-84.252527
170,504995918,30.499194300000003,-84.246367
171,505005879,30.5007843,-84.33465699999999
172,508478967,39.515137100000004,-76.7253558
173,505000972,30.453324300000002,-84.28156700000001
174,504992761,30.4364143,-84.230527
175,504991300,30.464134299999998,-84.175007
176,505005118,30.4402943,-84.320387
177,505007382,30.1763664,-84.375086
178,504998282,30.4888843,-84.261557
179,504999770,30.4292643,-84.280927
180,504994099,30.475754300000002,-84.234367
181,505000512,30.4380993,-84.284428
182,505086278,30.5354283,-84.37288199999999
183,504991514,30.3319643,-84.21821700000001
184,505005617,30.5005543,-84.336337
185,504994943,30.501094300000002,-84.243337
186,504998264,30.490044300000005,-84.263977
187,505039781,30.400834399999997,-86.86527629999999
188,505007406,30.1645284,-84.37541999999999
189,505089440,30.515934299999998,-84.236397
190,504994164,30.4649643,-84.234177
191,505092445,30.5283343,-84.0033771
192,504998719,30.4120743,-84.272657
193,504990995,30.465914299999998,-84.180847
194,504995300,30.464894300000005,-84.239587
195,505000179,30.4683143,-84.280997
196,504995474,30.506672299999998,-84.252814
197,504997093,30.4992143,-84.25410699999999
198,505088270,30.552925199999997,-84.2575357
199,505524291,33.7086136,-84.4184968
200,504993326,30.425894300000003,-84.223597
201,505086154,30.6051663,-84.4408379
202,505000616,30.448194300000004,-84.284727
203,505089025,30.607974300000002,-84.24569699999999
204,504989849,30.5011943,-84.130207
205,505001265,30.4945143,-84.280777
206,505004602,30.4768943,-84.318717
207,504993031,30.464144300000005,-84.228747
208,505089839,30.601334299999998,-84.233967
209,504999945,30.4281643,-84.279237
210,505001041,30.4518843,-84.283367
211,505002829,30.435194300000003,-84.297607
212,505095825,30.6634842,-83.8546571
213,505089791,30.5939543,-84.223377
214,504999126,30.379624300000003,-84.271467
215,504999204,30.468264299999998,-84.267997
216,504995185,30.4580843,-84.23870699999999
217,505001378,30.468464299999997,-84.286487
218,504992460,30.4596773,-84.229526
219,504994934,30.4721343,-84.243297
220,517126178,38.7590423,-77.53694859999999
221,504995322,30.511914299999997,-84.243087
222,504997150,30.503694300000003,-84.254047
223,505007679,30.1770844,-84.385887
224,505091995,30.5590343,-84.149027
225,505226989,32.4617739,-84.9737767
226,504989504,30.422477299999997,-84.11865300000001
227,504997126,30.451444300000002,-84.253807
228,505001637,30.469014299999998,-84.286427
229,504997081,30.4992143,-84.25410699999999
230,504995223,30.490174300000003,-84.243027
231,505090077,30.5899643,-84.232477
232,504991449,30.433433299999997,-84.204447
233,505082818,30.6803043,-84.83737679999999
234,505000331,30.4834343,-84.279287
235,505003800,30.4740343,-84.312107
236,505086533,30.5845243,-84.45352690000001
237,504997467,30.4877203,-84.268928
238,504990406,30.4789463,-84.160791
239,504991542,30.4640843,-84.219767
240,504961404,30.296150300000004,-81.7303917
241,504999540,30.473950300000002,-84.28064499999999
242,505086289,30.520488300000004,-84.370572
243,504999066,30.380494300000002,-84.276437
244,505089004,30.6114043,-84.241597
245,505003891,30.457014299999997,-84.314297
246,504990479,30.2915843,-84.152947
247,504995161,30.4906043,-84.242327
248,504992201,30.427704300000002,-84.21380699999999
249,504421343,28.033604800000003,-82.5738676
250,505003129,30.4258543,-84.30295699999999
251,504993625,30.422864299999997,-84.23239699999999
252,504995016,30.4738043,-84.242437
253,504996852,30.315624300000003,-84.25330699999999
254,504997752,30.443944300000002,-84.261367
255,504994417,30.457463300000004,-84.237997
256,505008109,30.5122343,-84.370687
257,504965151,30.1770343,-81.7423677
258,512517317,43.077121399999996,-76.1624287
259,504996777,30.4420643,-84.253127
260,504995516,30.510794399999995,-84.2505566
261,505092602,30.595414299999998,-84.06530699999999
262,504991148,30.4570343,-84.18354699999999
263,504998799,30.449684299999998,-84.27729699999999
264,514821258,45.511284499999995,-122.43760659999998
265,505001024,30.4765643,-84.281477
266,504993147,30.5026943,-84.225767
267,505006305,30.4301143,-84.341277
268,504990652,30.3937443,-84.14903699999999
269,505006834,30.4666743,-84.352427
270,505006278,30.426274300000003,-84.338667
271,504995056,30.489664299999998,-84.242797
272,505089479,30.541144300000003,-84.222447
273,505089903,30.594524300000003,-84.222887
274,505085128,30.5680303,-84.5441909
275,504997651,30.4470543,-84.262597
276,505001516,30.4453743,-84.28830699999999
277,505087754,30.5205143,-84.329177
278,504990724,30.4185143,-84.14187700000001
279,504995932,30.4950043,-84.250917
280,504999163,30.378024300000003,-84.270607
281,504997230,30.5060643,-84.253167
282,505007836,30.1751844,-84.375427
283,505003156,30.4221243,-84.299637
284,505002289,30.4806043,-84.286377
285,505005029,30.434764299999998,-84.330457
286,504995680,30.430434299999998,-84.246567
287,504995949,30.4591043,-84.245357
288,504673469,28.5013147,-81.3137779
289,505090665,30.5353143,-84.204497
290,505087823,30.5184043,-84.36062700000001
291,505087006,30.536044300000004,-84.370547
292,504999823,30.421474300000003,-84.279767
293,504999548,30.392389299999998,-84.280609
294,504991679,30.477764299999997,-84.217517
295,505091773,30.5500543,-84.14621700000001
296,505002622,30.4801643,-84.303857
297,505007646,30.199444399999997,-84.36863699999999
298,505089013,30.540694300000002,-84.25801700000001
299,504991766,30.508984299999998,-84.210417
300,505004323,30.424794300000002,-84.30519699999999
301,505087605,30.521354300000002,-84.343737
302,505095792,30.5414543,-83.8705871
303,505001779,30.468624300000002,-84.286007
304,504998152,30.448664299999997,-84.26118699999999
305,505003857,30.4935243,-84.316877
306,505084080,30.648294300000003,-84.6074169
307,505002196,30.433914299999998,-84.290667
308,504996255,30.506254300000002,-84.244817
309,504990810,30.378874300000003,-84.138797
310,504993374,30.4278333,-84.237847
311,505006405,30.469844300000002,-84.35464499999999
312,505008871,30.4423543,-84.63261690000002
313,504998713,30.4269843,-84.277407
314,504991966,30.427704300000002,-84.21380699999999
315,505000869,30.4454843,-84.286097
316,504994712,30.4337843,-84.241977
317,504993598,30.4355043,-84.237137
318,505009321,30.4388543,-84.4108069
319,505091020,30.515974300000003,-84.210767
320,505006888,30.4642243,-84.348557
321,504997985,30.377614299999998,-84.267167
322,505090131,30.5670103,-84.215828
323,505001182,30.393594300000004,-84.280517
324,505000676,30.414714299999996,-84.282387
325,504990249,30.4841543,-84.08962700000001
326,505087065,30.5345843,-84.369907
327,504998867,30.4560143,-84.268867
328,505006972,30.4671743,-84.356257
329,505003001,30.3793543,-84.293297
330,505000283,30.4538943,-84.279077
331,504996533,30.199544300000003,-84.259227
332,504998901,30.4568243,-84.27627700000001
333,504998823,30.459914299999998,-84.274377
334,505016094,30.150324400000002,-85.6483066
335,505089125,30.5405303,-84.223939
336,504995272,30.473134299999998,-84.239597
337,505006329,30.431394300000004,-84.34222700000001
338,504992819,30.474124300000003,-84.23105699999999
339,504995976,30.4957143,-84.25079699999999
340,505083983,30.590464299999997,-84.5950469
341,505002173,30.373724300000003,-84.292177
342,503855754,25.7974953,-80.2094183
343,505006840,30.495174300000002,-84.362377
344,505002839,30.455684299999998,-84.300107
345,504993990,30.473334299999998,-84.23231700000001
346,505007594,30.1762744,-84.37919699999999
347,505656401,34.232915500000004,-84.3553608
348,504999377,30.4417713,-84.280709
349,505000135,30.4538943,-84.279077
350,505000905,30.446684299999998,-84.284097
351,505004382,30.4676633,-84.321063
352,504991606,30.498544300000002,-84.217787
353,505001799,30.4739043,-84.285997
354,504988415,30.5025173,-83.75929609999999
355,504995784,30.4673543,-84.250497
356,505003201,30.424894300000002,-84.299357
357,505001006,30.458574300000002,-84.28402700000001
358,505087080,30.5223343,-84.373887
359,504995846,30.499194300000003,-84.246367
360,516349380,35.035863299999995,-85.1405165
361,504994279,30.4015543,-84.23100699999999
362,505091839,30.526814299999998,-84.192337
363,505005862,30.4750643,-84.340487
364,505006338,30.405414299999997,-84.334197
365,504992261,30.427704300000002,-84.21380699999999
366,516351020,35.015313299999995,-85.1631265
367,504997396,30.436541300000002,-84.267178
368,505002004,30.449274300000003,-84.292877
369,504993166,30.5052543,-84.22280699999999
370,504947889,30.319524199999996,-81.6598677
371,505089493,30.5202143,-84.234597
372,505089762,30.5743243,-84.229727
373,504991284,30.469824300000003,-84.184517
374,505006429,30.4835973,-84.35727299999999
375,504994711,30.4332043,-84.238437
376,504990277,30.471464299999997,-84.089107
377,504989531,30.494974300000003,-84.07896099999999
378,504997131,30.506904300000002,-84.25365699999999
379,504994725,30.4388643,-84.24045699999999
380,504999597,30.4301043,-84.280957
381,504992234,30.4246843,-84.20759699999999
382,504996798,30.4370043,-84.259087
383,504993660,30.403814299999997,-84.237387
384,505090930,30.5462543,-84.202237
385,505089851,30.6010043,-84.226867
386,505100929,30.8559142,-83.2884773
387,504998047,30.448664299999997,-84.26118699999999
388,505089082,30.596874300000003,-84.251847
389,504997807,30.4439843,-84.26045699999999
390,505002128,30.386024300000003,-84.286867
391,504414345,28.032774800000002,-82.53835759999998
392,504993184,30.4251343,-84.222697
393,504992329,30.4646343,-84.208057
394,504999267,30.4784243,-84.268937
395,507904530,38.6264329,-90.1889248
396,505005060,30.4454143,-84.326287
397,504990062,30.400294300000002,-84.109567
398,505090650,30.560234299999998,-84.202217
399,504996080,30.496374300000003,-84.245577
400,505089806,30.6124943,-84.234367
401,505083497,30.9578872,-84.64767590000001
402,504669329,28.5036047,-81.32812790000001
403,505090026,30.6178543,-84.227737
404,505089060,30.588424300000003,-84.267507
405,505003765,30.462814299999998,-84.311677
406,504993727,30.3235343,-84.237487
407,505003402,30.486232300000005,-84.314643
408,504989532,30.4893363,-84.091769
409,504993187,30.427094300000004,-84.225647
410,504994024,30.465594300000003,-84.231557
411,504960388,30.2836843,-81.7253467
412,504998393,30.4639413,-84.273514
413,504994393,30.4863783,-84.237998
414,504991651,30.494644300000004,-84.220877
415,504911978,30.286294199999997,-81.5015978
416,505001097,30.474144300000003,-84.282527
417,504994177,30.513644300000003,-84.23454699999999
418,505001319,30.481094300000002,-84.283197
419,505005200,30.4376743,-84.319277
420,504989491,30.4915473,-83.9579061
421,505089062,30.559644300000002,-84.25116700000001
422,505094900,30.830364199999998,-83.95142709999999
423,505029852,30.3878044,-86.42937640000001
424,505006591,30.271014299999997,-84.35949699999999
425,505095727,30.5483843,-83.87059709999998
426,505000935,30.4530043,-84.281467
427,505050068,30.4675744,-87.22403620000001
428,505004336,30.4156243,-84.303907
429,505095217,30.547943300000004,-83.86789909999999
430,504996171,30.452294300000002,-84.251047
431,504998928,30.474664299999997,-84.276877
432,504998291,30.479944300000003,-84.263597
433,505091962,30.5344343,-84.18905699999999
434,504997468,30.492817300000002,-84.269545
435,504999545,30.3847153,-84.279105
436,505099570,30.848794199999997,-83.2924972
437,505089891,30.5703843,-84.219887
438,504992968,30.4913443,-84.224017
439,504993122,30.502844300000003,-84.223777
440,504990904,30.4682843,-84.159717
441,505002477,30.358538399999997,-84.29605409999999
442,505003689,30.2007043,-84.305557
443,505087915,30.540264299999997,-84.271827
444,504997010,30.495314299999997,-84.252367
445,502023893,36.9691451,-122.03790790000001
446,505003727,30.487714299999997,-84.31570699999999
447,504990391,30.4170613,-84.148736
448,504998805,30.4556543,-84.277367
449,505001260,30.5033743,-84.281087
450,504994392,30.4863783,-84.237998
451,504994239,30.408494300000005,-84.236997
452,505005416,30.4476173,-84.33548499999999
453,505087545,30.5196543,-84.326897
454,505002640,30.4631543,-84.300687
455,504992146,30.428994300000003,-84.217207
456,505089681,30.5470043,-84.220737
457,505092568,30.608184299999998,-84.110687
458,504991493,30.510094300000002,-84.215307
459,505090955,30.536044300000004,-84.21646700000001
460,505090730,30.529324300000003,-84.215467
461,505002810,30.4372043,-84.295527
462,505007487,30.5116733,-84.373703
463,505094393,30.854810200000003,-83.9552521
464,505002835,30.455584299999998,-84.302617
465,505090872,30.5260743,-84.20865699999999
466,505003186,30.4226043,-84.302787
467,504990915,30.458614299999997,-84.152947
468,503859424,25.7972053,-80.2067383
469,504993304,30.3968343,-84.223017
470,505006310,30.4317343,-84.347077
471,505002122,30.394714299999997,-84.287607
472,504996088,30.4800543,-84.248947
473,504994178,30.508374300000003,-84.23440699999999
474,505002867,30.456194300000003,-84.29682700000001
475,505000196,30.4538943,-84.279077
476,505090036,30.579424300000003,-84.234347
477,505471054,34.0522435,-84.33657679999999
478,504991677,30.4943343,-84.216197
479,504993413,30.441932300000005,-84.234083
480,504995038,30.4900843,-84.239237
481,505000106,30.473614299999998,-84.280787
482,504993317,30.427024300000003,-84.221427
483,504998745,30.4761343,-84.273627
484,505505522,33.7611836,-84.3855968
485,505084970,30.5868343,-84.5794869
486,504998214,30.4706843,-84.26557700000001
487,505088566,30.5431443,-84.240267
488,505005237,30.401744300000004,-84.318717
489,505084502,30.9039762,-84.57664090000002
490,505001677,30.4696843,-84.292807
491,505003423,30.4429593,-84.310778
492,505001323,30.4358643,-84.282567
493,505000478,30.314123300000002,-84.281859
494,504994042,30.475344300000003,-84.233417
495,504991897,30.5028043,-84.206797
496,504993771,30.4735643,-84.232827
497,504996268,30.5042043,-84.25062700000001
498,504993643,30.430144300000002,-84.234117
499,505004787,30.4771743,-84.32167700000001
500,505007034,30.4776843,-84.35439699999999
501,503849266,25.7968173,-80.21717530000001
502,505005892,30.481864299999998,-84.337687
503,505003909,30.4558743,-84.318077
504,504997085,30.4850843,-84.253727
505,505004488,30.1936544,-84.324867
506,504996911,30.449544300000003,-84.258697
507,504912367,30.282431199999998,-81.51224479999999
508,505006306,30.4293243,-84.343997
509,504998741,30.460314299999997,-84.277627
510,504995195,30.490844300000003,-84.243317
511,505002900,30.370764299999998,-84.29467700000001
512,505090408,30.8838212,-84.208139
513,505084994,30.5621943,-84.5915769
514,504990539,30.486324300000003,-84.162767
515,504990554,30.4798843,-84.167197
516,517124349,38.7516223,-77.54597059999999
517,505008453,29.991783399999996,-84.418899
518,504992236,30.4013443,-84.21529699999999
519,504992376,30.4271723,-84.22912
520,504991707,30.495454300000002,-84.220827
521,505089575,30.521724300000002,-84.218127
522,504998532,30.4376043,-84.271587
523,504994075,30.459674300000003,-84.235447
524,505000813,30.4301543,-84.28227700000001
525,505004441,30.3218743,-84.326708
526,505089505,30.5338743,-84.222247
527,504998274,30.481924300000003,-84.260187
528,516719410,36.562712899999994,-82.1721873
529,504994976,30.4756043,-84.23836700000001
530,505002822,30.454624300000003,-84.295177
531,505004115,30.458794300000005,-84.311627
532,504998947,30.468974300000003,-84.275467
533,505005015,30.435404300000002,-84.327247
534,505004917,30.4687143,-84.32056700000001
535,505000354,30.437044300000004,-84.277407
536,504990158,30.4898143,-84.120637
537,501337952,33.9308032,-118.3851838
538,505005812,30.507274300000002,-84.34021700000001
539,504322670,27.9708348,-80.6393081
540,504413609,27.460414899999996,-82.5389276
541,504991281,30.468264299999998,-84.163977
542,505089967,30.587814299999998,-84.220287
543,504990341,30.4759143,-84.049877
544,504992248,30.4279943,-84.194117
545,504992134,30.434214299999997,-84.191537
546,505009303,30.438994300000005,-84.399787
547,505525326,33.720073600000006,-84.4202868
548,504992893,30.4681743,-84.231027
549,505000843,30.448194300000004,-84.28235699999999
550,504999520,30.4564293,-84.280376
551,505089402,30.541184299999998,-84.223927
552,500555788,33.5033737,-86.8133661
553,505089049,30.6002843,-84.248827
554,504993921,30.458094300000003,-84.23208699999999
555,505001562,30.434764299999998,-84.28745699999999
556,505006356,30.4049843,-84.33371700000001
557,504992374,30.450202299999997,-84.229665
558,505007335,30.428214299999997,-84.365147
559,504991033,30.4676943,-84.186657
560,510246433,35.208823100000004,-80.8321778
561,505095295,30.521980300000003,-83.87256409999999
562,505088384,30.6062243,-84.249277
563,505001400,30.377926300000002,-84.289288
564,505087957,30.516104300000002,-84.298467
565,505000913,30.4599243,-84.281897
566,504998758,30.463454300000002,-84.272037
567,504990076,30.3794343,-84.129887
568,505001270,30.506044300000003,-84.281777
569,504997154,30.489394300000004,-84.255557
570,505001477,30.064414399999997,-84.293667
571,504994037,30.4734643,-84.237747
572,504995994,30.487204300000002,-84.246037
573,505001917,30.472004300000002,-84.29231700000001
574,504992789,30.4463543,-84.22837700000001
575,505003989,30.4523243,-84.314787
576,505039444,30.4323864,-86.8761702
577,505008280,30.4562043,-84.38006700000001
578,505008112,30.509524300000002,-84.374237
579,504989939,30.507644300000003,-84.132447
580,503780942,25.8230153,-80.30528829999999
581,504993238,30.428144300000003,-84.223197
582,505086877,30.623644300000002,-84.4157969
583,504991808,30.5112043,-84.215407
584,505085705,30.903910200000002,-84.5577059
585,505006817,30.476574300000003,-84.354407
586,505090799,30.556664299999998,-84.20610699999999
587,504993049,30.461814299999997,-84.228437
588,505000718,30.4342943,-84.282617
589,505006706,30.193914399999997,-84.362387
590,504993186,30.425394300000004,-84.22464699999999
591,504993448,30.458058299999998,-84.237209
592,504992830,30.497944300000004,-84.223927
593,504996064,30.499194300000003,-84.246367
594,508962223,42.040369399999996,-71.23601140000001
595,505004953,30.5152743,-84.327337
596,504990984,30.4481543,-84.139847
597,505001700,30.4685443,-84.287187
598,504992057,30.4334343,-84.212797
599,505087998,30.558094300000004,-84.271407
600,504991774,30.5017343,-84.220957
601,505095235,30.534258299999998,-83.87030909999999
602,504989846,30.4930543,-84.128517
603,517133136,38.723082299999994,-77.48708859999999
604,505083949,30.582624300000003,-84.5993969
605,504994911,30.4936243,-84.245437
606,504998045,30.454364299999998,-84.261647
607,504991057,30.464394300000002,-84.144047
608,505004923,30.4984043,-84.328637
609,503693175,25.5476124,-80.3998873
610,504998677,30.4118743,-84.272717
611,505092798,30.831964199999998,-83.9838271
612,505090646,30.5607643,-84.20836700000001
613,505001756,30.464444300000004,-84.289387
614,504991566,30.4658843,-84.217477
615,505090050,30.598504300000002,-84.225567
616,505001926,30.457244300000003,-84.290127
617,505002443,30.4211153,-84.29582099999999
618,505085062,30.5879043,-84.5761069
619,505006317,30.414194300000002,-84.347927
620,505086618,30.5778043,-84.3956469
621,505002618,30.473614299999998,-84.30461700000001
622,504991817,30.507654300000002,-84.208187
623,505004303,30.424564299999997,-84.317287
624,505088637,30.5927643,-84.24595699999999
625,504997971,30.4733843,-84.267927
626,505007226,30.434394300000005,-84.36280699999999
627,505094455,30.5327543,-83.9351871
628,504990734,30.379074300000003,-84.13946700000001
629,504997122,30.4695843,-84.257827
630,505006299,30.426274300000003,-84.338667
631,504990787,30.4255043,-84.160337
632,504991412,30.5150933,-84.20164399999999
633,505002213,30.433974300000003,-84.289417
634,504994192,30.506564299999997,-84.232477
635,517126453,38.73559229999999,-77.5270146
636,505004180,30.401774300000003,-84.315287
637,505086271,30.5287253,-84.3884369
638,505008105,30.515254300000002,-84.376267
639,504990771,30.4335843,-84.174357
640,505002237,30.4998243,-84.292047
641,505086937,30.577114299999998,-84.4237569
642,505004867,30.4859543,-84.325827
643,505008285,30.358694300000003,-84.371587
644,505084145,30.580412300000003,-84.59167590000001
645,505101356,30.803315299999998,-83.27552709999999
646,505093327,30.9126442,-83.9742771
647,504998706,30.410624300000002,-84.270717
648,504993066,30.4746743,-84.22993699999999
649,504995355,30.503224300000003,-84.242897
650,505008231,30.459564299999997,-84.385787
651,505084139,30.5853643,-84.5867989
652,504995854,30.4950043,-84.250917
653,504999613,30.441594300000002,-84.279057
654,504746837,29.2099805,-81.020478
655,505004207,30.3609643,-84.307457
656,504997001,30.4770343,-84.253007
657,505088670,30.5839343,-84.254427
658,505084207,30.9061642,-84.5756379
659,505006733,30.207244300000003,-84.365687
660,504990331,30.4608743,-84.067977
661,505006400,30.473745299999997,-84.357136
662,504995520,30.510794399999995,-84.2505566
663,504990872,30.426544300000003,-84.182277
664,504991256,30.4748143,-84.137557
665,505029899,30.396234399999997,-86.4289864
666,504998465,30.0617344,-84.277827
667,504994283,30.3993343,-84.233707
668,505090985,30.549044300000002,-84.203327
669,505090914,30.5437243,-84.211557
670,505004155,30.446964299999998,-84.309147
671,504994261,30.400994300000004,-84.232417
672,505004384,30.4963643,-84.32627600000001
673,504993782,30.4763543,-84.236737
674,505008169,30.4489843,-84.379847
675,505657150,34.2408735,-84.3322968
676,505001093,30.472644300000002,-84.283557
677,504993059,30.486314299999997,-84.228507
678,504991557,30.4963843,-84.21725699999999
679,505006258,30.303564299999998,-84.345867
680,505007245,30.4505643,-84.357527
681,504993690,30.4248843,-84.23230699999999
682,504997384,30.436541300000002,-84.267178
683,504992386,30.450281300000004,-84.228339
684,504994061,30.4774143,-84.234697
685,505019405,30.192714399999996,-85.6962126
686,505007669,30.1214544,-84.385267
687,505006082,30.4605343,-84.338387
688,505089597,30.5381043,-84.22849699999999
689,504994987,30.500494300000003,-84.241687
690,503828741,25.8113253,-80.2487183
691,505000819,30.421324300000002,-84.281807
692,505003705,30.466484299999998,-84.310057
693,504990345,30.4449943,-84.131337
694,504200526,27.255740999999997,-82.4994556
695,505089604,30.517914299999997,-84.224737
696,505000267,30.477794300000003,-84.279657
697,505000014,30.452344300000004,-84.279987
698,505004640,30.465674300000003,-84.323607
699,505088937,30.6017843,-84.249957
700,505094965,30.8549542,-83.95168709999999
701,505086302,30.517365299999998,-84.37613499999999
702,505004975,30.5032843,-84.328727
703,505002041,30.386464299999997,-84.28785699999999
704,504994620,30.429884299999998,-84.241937
705,505089792,30.6216943,-84.234527
